0.000,-670
,0.041,-640
,0.082,-600
,0.123,-550
,0.164,-480
,0.205,-390
,0.246,-290
,0.287,-180
,0.328,-60
,0.369,70
,0.410,170
,0.451,280
,0.492,350
,0.533,400
,0.574,450
,0.615,480
,0.656,490
,0.697,490
,0.738,470
,0.779,440
,0.820,390
,0.861,310
,0.902,240
,0.943,140
,0.984,30
,1.025,-80
,1.066,-200
,1.107,-330
,1.148,-420
,1.189,-500
,1.231,-570
,1.272,-630
,1.313,-650
,1.354,-680
,1.395,-670
,1.436,-660
,1.477,-630
,1.518,-580
,1.559,-520
,1.600,-460
,1.641,-370
,1.682,-260
,1.723,-160
,1.764,-40
,1.805,90
,1.846,190
,1.887,280
,1.928,360
,1.969,430
,2.010,470
,2.051,480
,2.092,490
,2.133,480
,2.174,470
,2.215,430
,2.256,380
,2.297,300
,2.338,210
,2.379,120
,2.420,10
,2.461,-120
,2.502,-250
,2.543,-340
,2.584,-450
,2.625,-520
,2.666,-580
,2.707,-630
,2.748,-660
,2.789,-670
,2.830,-670
,2.871,-650
,2.912,-630
,2.953,-570
,2.994,-520
,3.035,-440
,3.076,-340
,3.117,-220
,3.158,-130
,3.199,0
,3.240,120
,3.281,230
,3.322,310
,3.363,380
,3.404,430
,3.445,470
,3.486,480
,3.527,480
,3.568,470
,3.610,460
,3.651,410
,3.692,350
,3.733,280
,3.774,190
,3.815,80
,3.856,-20
,3.897,-140
,3.938,-260
,3.979,-370
,4.020,-460
,4.061,-530
,4.102,-590
,4.143,-640
,4.184,-660
,4.225,-670
,4.266,-660
,4.307,-640
,4.348,-610
,4.389,-560
,4.430,-490
,4.471,-400
,4.512,-310
,4.553,-200
,4.594,-80
,4.635,30
,4.676,150
,4.717,240
,4.758,320
,4.799,390
,4.840,440
,4.881,460
,4.922,480
,4.963,480
,5.004,480
,5.045,440
,5.086,390
,5.127,330
,5.168,250
,5.209,150
,5.250,50
,5.291,-70
,5.332,-180
,5.373,-310
,5.414,-400
,5.455,-490
,5.496,-560
,5.537,-610
,5.578,-640
,5.619,-660
,5.660,-650
,5.701,-650
,5.742,-630
,5.783,-580
,5.824,-520
,5.865,-470
,5.906,-370
,5.947,-290
,5.989,-170
,6.030,-60
,6.071,70
,6.112,170
,6.153,270
,6.194,350
,6.235,400
,6.276,450
,6.317,480
,6.358,480
,6.399,480
,6.440,460
,6.481,430
,6.522,370
,6.563,300
,6.604,230
,6.645,130
,6.686,20
,6.727,-90
,6.768,-230
,6.809,-330
,6.850,-430
,6.891,-510
,6.932,-570
,6.973,-620
,7.014,-650
,7.055,-660
,7.096,-660
,7.137,-650
,7.178,-630
,7.219,-580
,7.260,-520
,7.301,-460
,7.342,-360
,7.383,-260
,7.424,-160
,7.465,-40
,7.506,80
,7.547,190
,7.588,280
,7.629,350
,7.670,410
,7.711,450
,7.752,480
,7.793,480
,7.834,480
,7.875,460
,7.916,410
,7.957,360
,7.998,300
,8.039,220
,8.080,120
,8.121,10
,8.162,-110
,8.203,-230
,8.244,-340
,8.285,-440
,8.326,-520
,8.368,-570
,8.409,-630
,8.450,-660
,8.491,-660
,8.532,-660
,8.573,-650
,8.614,-630
,8.655,-580
,8.696,-520
,8.737,-450
,8.778,-360
,8.819,-250
,8.860,-150
,8.901,-20
,8.942,90
,8.983,200
,9.024,290
,9.065,360
,9.106,410
,9.147,460
,9.188,480
,9.229,480
,9.270,480
,9.311,460
,9.352,410
,9.393,360
,9.434,300
,9.475,210
,9.516,110
,9.557,-10
,9.598,-120
,9.639,-250
,9.680,-360
,9.721,-450
,9.762,-520
,9.803,-590
,9.844,-630
,9.885,-660
,9.926,-670
,9.967,-670
,10.008,-660
,10.049,-620
,10.090,-570
,10.131,-520
,10.172,-440
,10.213,-340
,10.254,-250
,10.295,-120
,10.336,0
,10.377,120
,10.418,220
,10.459,310
,0.000,51
,95.234,20
,190.469,5
,285.703,6
,380.938,5
,476.172,9
,571.406,40
,666.641,132
,761.875,115
,857.109,13
,952.344,2
,1047.578,4
,1142.813,4
,1238.047,4
,1333.281,4
,1428.516,2
,1523.750,3
,1618.984,4
,1714.219,4
,1809.453,2
,1904.688,4
,1999.922,3
,2095.156,7
,2190.391,3
,2285.625,3
,2380.859,4
,2476.094,2
,2571.328,3
,2666.563,4
,2761.797,3
,2857.031,3
,2952.266,3
,3047.500,1
,3142.734,2
,3237.969,1
,3333.203,2
,3428.438,1
,3523.672,4
,3618.906,2
,3714.141,2
,3809.375,1
,3904.609,4
,3999.844,1
,4095.078,2
,4190.313,2
,4285.547,1
,4380.781,2
,4476.016,1
,4571.250,2
,4666.484,1
,4761.719,2
,4856.953,3
,4952.188,1
,5047.422,3
,5142.656,1
,5237.891,2
,5333.125,3
,5428.359,1
,5523.594,1
,5618.828,2
,5714.063,3
,5809.297,3
,5904.531,2
,5999.766,3
,6095.000,1
,6190.234,0
,6285.469,3
,6380.703,1
,6475.938,0
,6571.172,1
,6666.406,1
,6761.641,0
,6856.875,1
,6952.109,1
,7047.344,0
,7142.578,1
,7237.813,1
,7333.047,1
,7428.281,0
,7523.516,1
,7618.750,1
,7713.984,1
,7809.219,1
,7904.453,1
,7999.688,0
,8094.922,1
,8190.156,1
,8285.391,0
,8380.625,1
,8475.859,1
,8571.094,1
,8666.328,1
,8761.563,1
,8856.797,2
,8952.031,0
,9047.266,1
,9142.500,1
,9237.734,1
,9332.969,1
,9428.203,2
,9523.438,1
,9618.672,1
,9713.906,1
,9809.141,1
,9904.375,1
,9999.609,1
,10094.844,1
,10190.078,1
,10285.313,2
,10380.547,1
,10475.781,1
,10571.016,1
,10666.250,1
,10761.484,1
,10856.719,0
,10951.953,1
,11047.188,0
,11142.422,1
,11237.656,1
,11332.891,1
,11428.125,1
,11523.359,1
,11618.594,1
,11713.828,0
,11809.063,1
,11904.297,1
,11999.531,1
,12094.766,1
,
