0.000,-210
,0.041,190
,0.082,-310
,0.123,-240
,0.164,190
,0.205,-280
,0.246,-250
,0.287,190
,0.328,-250
,0.369,-280
,0.410,190
,0.451,-210
,0.492,-310
,0.533,170
,0.574,-170
,0.615,-360
,0.656,150
,0.697,-150
,0.738,-370
,0.779,130
,0.820,-120
,0.861,-400
,0.902,120
,0.943,-90
,0.984,-410
,1.025,80
,1.066,-70
,1.107,-440
,1.148,70
,1.189,-40
,1.231,-440
,1.272,30
,1.313,-40
,1.354,-450
,1.395,10
,1.436,-10
,1.477,-450
,1.518,-50
,1.559,-10
,1.600,-450
,1.641,-20
,1.682,20
,1.723,-450
,1.764,-40
,1.805,40
,1.846,-440
,1.887,-70
,1.928,70
,1.969,-420
,2.010,-80
,2.051,110
,2.092,-410
,2.133,-100
,2.174,120
,2.215,-400
,2.256,-130
,2.297,150
,2.338,-370
,2.379,-150
,2.420,150
,2.461,-350
,2.502,-170
,2.543,180
,2.584,-310
,2.625,-230
,2.666,190
,2.707,-280
,2.748,-250
,2.789,190
,2.830,-250
,2.871,-280
,2.912,190
,2.953,-230
,2.994,-300
,3.035,190
,3.076,-200
,3.117,-320
,3.158,180
,3.199,-180
,3.240,-350
,3.281,150
,3.322,-150
,3.363,-370
,3.404,140
,3.445,-130
,3.486,-400
,3.527,120
,3.568,-110
,3.610,-430
,3.651,70
,3.692,-80
,3.733,-440
,3.774,40
,3.815,-60
,3.856,-450
,3.897,10
,3.938,-10
,3.979,-450
,4.020,-70
,4.061,10
,4.102,-450
,4.143,-40
,4.184,40
,4.225,-440
,4.266,-50
,4.307,70
,4.348,-420
,4.389,-80
,4.430,100
,4.471,-400
,4.512,-100
,4.553,130
,4.594,-400
,4.635,-150
,4.676,150
,4.717,-350
,4.758,-170
,4.799,170
,4.840,-320
,4.881,-200
,4.922,190
,4.963,-310
,5.004,-230
,5.045,190
,5.086,-280
,5.127,-250
,5.168,190
,5.209,-250
,5.250,-280
,5.291,190
,5.332,-230
,5.373,-300
,5.414,190
,5.455,-200
,5.496,-320
,5.537,180
,5.578,-180
,5.619,-350
,5.660,180
,5.701,-170
,5.742,-340
,5.783,150
,5.824,-160
,5.865,-370
,5.906,150
,5.947,-130
,5.989,-400
,6.030,120
,6.071,-110
,6.112,-400
,6.153,100
,6.194,-80
,6.235,-430
,6.276,70
,6.317,-90
,6.358,-450
,6.399,40
,6.440,-70
,6.481,-450
,6.522,30
,6.563,-10
,6.604,-450
,6.645,30
,6.686,30
,6.727,-450
,6.768,-60
,6.809,70
,6.850,-420
,6.891,-80
,6.932,90
,6.973,-410
,7.014,-100
,7.055,120
,7.096,-400
,7.137,-130
,7.178,140
,7.219,-390
,7.260,-150
,7.301,150
,7.342,-360
,7.383,-160
,7.424,170
,7.465,-330
,7.506,-190
,7.547,190
,7.588,-310
,7.629,-220
,7.670,190
,7.711,-250
,7.752,-270
,7.793,190
,7.834,-230
,7.875,-290
,7.916,190
,7.957,-200
,7.998,-320
,8.039,180
,8.080,-180
,8.121,-350
,8.162,150
,8.203,-160
,8.244,-360
,8.285,140
,8.326,-140
,8.368,-390
,8.409,120
,8.450,-120
,8.491,-410
,8.532,90
,8.573,-90
,8.614,-440
,8.655,70
,8.696,-80
,8.737,-450
,8.778,20
,8.819,-20
,8.860,-450
,8.901,0
,8.942,0
,8.983,-450
,9.024,-30
,9.065,30
,9.106,-450
,9.147,-70
,9.188,70
,9.229,-420
,9.270,-80
,9.311,80
,9.352,-410
,9.393,-100
,9.434,120
,9.475,-400
,9.516,-130
,9.557,130
,9.598,-370
,9.639,-150
,9.680,150
,9.721,-360
,9.762,-150
,9.803,150
,9.844,-360
,9.885,-170
,9.926,160
,9.967,-340
,10.008,-200
,10.049,170
,10.090,-320
,10.131,-210
,10.172,180
,10.213,-290
,10.254,-250
,10.295,190
,10.336,-260
,10.377,-260
,10.418,190
,10.459,-250
,0.000,69
,95.234,29
,190.469,4
,285.703,6
,380.938,5
,476.172,7
,571.406,5
,666.641,5
,761.875,4
,857.109,4
,952.344,4
,1047.578,4
,1142.813,4
,1238.047,4
,1333.281,3
,1428.516,4
,1523.750,3
,1618.984,3
,1714.219,4
,1809.453,3
,1904.688,3
,1999.922,3
,2095.156,3
,2190.391,3
,2285.625,2
,2380.859,3
,2476.094,3
,2571.328,2
,2666.563,3
,2761.797,3
,2857.031,3
,2952.266,2
,3047.500,1
,3142.734,2
,3237.969,1
,3333.203,2
,3428.438,3
,3523.672,2
,3618.906,1
,3714.141,1
,3809.375,2
,3904.609,2
,3999.844,2
,4095.078,1
,4190.313,2
,4285.547,3
,4380.781,2
,4476.016,2
,4571.250,2
,4666.484,1
,4761.719,2
,4856.953,1
,4952.188,2
,5047.422,2
,5142.656,1
,5237.891,2
,5333.125,3
,5428.359,1
,5523.594,2
,5618.828,1
,5714.063,1
,5809.297,3
,5904.531,2
,5999.766,2
,6095.000,1
,6190.234,1
,6285.469,0
,6380.703,0
,6475.938,1
,6571.172,2
,6666.406,1
,6761.641,1
,6856.875,0
,6952.109,2
,7047.344,1
,7142.578,2
,7237.813,2
,7333.047,0
,7428.281,2
,7523.516,1
,7618.750,2
,7713.984,3
,7809.219,2
,7904.453,42
,7999.688,74
,8094.922,34
,8190.156,3
,8285.391,2
,8380.625,2
,8475.859,1
,8571.094,2
,8666.328,1
,8761.563,2
,8856.797,1
,8952.031,1
,9047.266,2
,9142.500,1
,9237.734,1
,9332.969,0
,9428.203,1
,9523.438,1
,9618.672,1
,9713.906,1
,9809.141,0
,9904.375,0
,9999.609,1
,10094.844,1
,10190.078,1
,10285.313,1
,10380.547,1
,10475.781,2
,10571.016,1
,10666.250,1
,10761.484,1
,10856.719,1
,10951.953,1
,11047.188,1
,11142.422,1
,11237.656,1
,11332.891,0
,11428.125,1
,11523.359,1
,11618.594,1
,11713.828,1
,11809.063,1
,11904.297,2
,11999.531,1
,12094.766,1
,
