0.000,240
,0.041,250
,0.082,210
,0.123,150
,0.164,60
,0.205,-40
,0.246,-120
,0.287,-200
,0.328,-300
,0.369,-400
,0.410,-470
,0.451,-490
,0.492,-430
,0.533,-360
,0.574,-290
,0.615,-200
,0.656,-130
,0.697,-20
,0.738,70
,0.779,160
,0.820,240
,0.861,250
,0.902,200
,0.943,130
,0.984,60
,1.025,-50
,1.066,-130
,1.107,-230
,1.148,-320
,1.189,-400
,1.231,-480
,1.272,-490
,1.313,-430
,1.354,-360
,1.395,-290
,1.436,-200
,1.477,-100
,1.518,-20
,1.559,70
,1.600,180
,1.641,240
,1.682,250
,1.723,190
,1.764,120
,1.805,40
,1.846,-30
,1.887,-140
,1.928,-240
,1.969,-320
,2.010,-420
,2.051,-490
,2.092,-490
,2.133,-420
,2.174,-350
,2.215,-280
,2.256,-190
,2.297,-100
,2.338,-10
,2.379,80
,2.420,190
,2.461,240
,2.502,240
,2.543,190
,2.584,120
,2.625,30
,2.666,-70
,2.707,-150
,2.748,-250
,2.789,-330
,2.830,-420
,2.871,-490
,2.912,-480
,2.953,-400
,2.994,-340
,3.035,-260
,3.076,-180
,3.117,-80
,3.158,10
,3.199,110
,3.240,200
,3.281,240
,3.322,240
,3.363,180
,3.404,110
,3.445,30
,3.486,-70
,3.527,-160
,3.568,-260
,3.610,-340
,3.651,-450
,3.692,-490
,3.733,-490
,3.774,-400
,3.815,-340
,3.856,-250
,3.897,-170
,3.938,-80
,3.979,10
,4.020,120
,4.061,230
,4.102,250
,4.143,230
,4.184,150
,4.225,80
,4.266,10
,4.307,-80
,4.348,-170
,4.389,-270
,4.430,-360
,4.471,-450
,4.512,-490
,4.553,-460
,4.594,-400
,4.635,-320
,4.676,-250
,4.717,-160
,4.758,-70
,4.799,30
,4.840,120
,4.881,220
,4.922,240
,4.963,220
,5.004,150
,5.045,70
,5.086,0
,5.127,-80
,5.168,-180
,5.209,-280
,5.250,-370
,5.291,-470
,5.332,-490
,5.373,-470
,5.414,-400
,5.455,-320
,5.496,-250
,5.537,-170
,5.578,-70
,5.619,20
,5.660,130
,5.701,220
,5.742,250
,5.783,230
,5.824,150
,5.865,70
,5.906,0
,5.947,-90
,5.989,-180
,6.030,-280
,6.071,-370
,6.112,-460
,6.153,-490
,6.194,-450
,6.235,-400
,6.276,-320
,6.317,-250
,6.358,-140
,6.399,-70
,6.440,30
,6.481,140
,6.522,230
,6.563,250
,6.604,220
,6.645,150
,6.686,70
,6.727,-10
,6.768,-90
,6.809,-200
,6.850,-280
,6.891,-380
,6.932,-470
,6.973,-490
,7.014,-450
,7.055,-380
,7.096,-310
,7.137,-230
,7.178,-140
,7.219,-40
,7.260,60
,7.301,150
,7.342,240
,7.383,250
,7.424,200
,7.465,140
,7.506,70
,7.547,-20
,7.588,-120
,7.629,-200
,7.670,-300
,7.711,-400
,7.752,-480
,7.793,-490
,7.834,-450
,7.875,-370
,7.916,-300
,7.957,-220
,7.998,-130
,8.039,-40
,8.080,60
,8.121,150
,8.162,240
,8.203,240
,8.244,190
,8.285,120
,8.326,50
,8.368,-50
,8.409,-130
,8.450,-230
,8.491,-310
,8.532,-410
,8.573,-480
,8.614,-490
,8.655,-430
,8.696,-360
,8.737,-290
,8.778,-200
,8.819,-120
,8.860,-20
,8.901,70
,8.942,180
,8.983,240
,9.024,240
,9.065,190
,9.106,120
,9.147,40
,9.188,-60
,9.229,-130
,9.270,-230
,9.311,-320
,9.352,-410
,9.393,-490
,9.434,-490
,9.475,-440
,9.516,-360
,9.557,-290
,9.598,-200
,9.639,-110
,9.680,-20
,9.721,70
,9.762,170
,9.803,240
,9.844,240
,9.885,190
,9.926,120
,9.967,30
,10.008,-50
,10.049,-150
,10.090,-240
,10.131,-320
,10.172,-420
,10.213,-490
,10.254,-490
,10.295,-440
,10.336,-360
,10.377,-290
,10.418,-200
,10.459,-100
,0.000,66
,95.234,28
,190.469,6
,285.703,5
,380.938,4
,476.172,4
,571.406,5
,666.641,4
,761.875,4
,857.109,4
,952.344,4
,1047.578,1
,1142.813,55
,1238.047,81
,1333.281,38
,1428.516,5
,1523.750,1
,1618.984,3
,1714.219,3
,1809.453,2
,1904.688,4
,1999.922,3
,2095.156,3
,2190.391,3
,2285.625,2
,2380.859,4
,2476.094,3
,2571.328,3
,2666.563,2
,2761.797,3
,2857.031,4
,2952.266,3
,3047.500,1
,3142.734,0
,3237.969,2
,3333.203,1
,3428.438,2
,3523.672,1
,3618.906,7
,3714.141,4
,3809.375,4
,3904.609,2
,3999.844,1
,4095.078,2
,4190.313,2
,4285.547,1
,4380.781,2
,4476.016,2
,4571.250,1
,4666.484,2
,4761.719,1
,4856.953,1
,4952.188,3
,5047.422,1
,5142.656,1
,5237.891,2
,5333.125,2
,5428.359,2
,5523.594,2
,5618.828,1
,5714.063,1
,5809.297,3
,5904.531,1
,5999.766,2
,6095.000,1
,6190.234,2
,6285.469,2
,6380.703,1
,6475.938,1
,6571.172,1
,6666.406,0
,6761.641,1
,6856.875,0
,6952.109,1
,7047.344,2
,7142.578,0
,7237.813,1
,7333.047,1
,7428.281,1
,7523.516,1
,7618.750,0
,7713.984,0
,7809.219,1
,7904.453,1
,7999.688,0
,8094.922,2
,8190.156,1
,8285.391,2
,8380.625,2
,8475.859,1
,8571.094,1
,8666.328,1
,8761.563,1
,8856.797,1
,8952.031,1
,9047.266,1
,9142.500,1
,9237.734,1
,9332.969,1
,9428.203,0
,9523.438,1
,9618.672,1
,9713.906,1
,9809.141,1
,9904.375,1
,9999.609,1
,10094.844,1
,10190.078,1
,10285.313,1
,10380.547,0
,10475.781,1
,10571.016,1
,10666.250,0
,10761.484,1
,10856.719,0
,10951.953,1
,11047.188,1
,11142.422,1
,11237.656,1
,11332.891,1
,11428.125,1
,11523.359,0
,11618.594,1
,11713.828,1
,11809.063,1
,11904.297,1
,11999.531,0
,12094.766,1
,
