0.000,-490
,0.041,-530
,0.082,-490
,0.123,-400
,0.164,-290
,0.205,-150
,0.246,30
,0.287,220
,0.328,310
,0.369,290
,0.410,220
,0.451,120
,0.492,-10
,0.533,-160
,0.574,-360
,0.615,-490
,0.656,-530
,0.697,-490
,0.738,-400
,0.779,-290
,0.820,-140
,0.861,30
,0.902,230
,0.943,310
,0.984,290
,1.025,200
,1.066,110
,1.107,0
,1.148,-170
,1.189,-370
,1.231,-500
,1.272,-530
,1.313,-470
,1.354,-390
,1.395,-290
,1.436,-130
,1.477,50
,1.518,240
,1.559,310
,1.600,280
,1.641,220
,1.682,110
,1.723,-20
,1.764,-180
,1.805,-370
,1.846,-500
,1.887,-530
,1.928,-470
,1.969,-390
,2.010,-280
,2.051,-130
,2.092,60
,2.133,240
,2.174,310
,2.215,280
,2.256,200
,2.297,110
,2.338,-40
,2.379,-200
,2.420,-400
,2.461,-510
,2.502,-520
,2.543,-470
,2.584,-370
,2.625,-260
,2.666,-100
,2.707,70
,2.748,240
,2.789,310
,2.830,280
,2.871,190
,2.912,90
,2.953,-20
,2.994,-220
,3.035,-400
,3.076,-520
,3.117,-520
,3.158,-460
,3.199,-360
,3.240,-250
,3.281,-80
,3.322,110
,3.363,260
,3.404,310
,3.445,280
,3.486,190
,3.527,70
,3.568,-30
,3.610,-220
,3.651,-420
,3.692,-520
,3.733,-520
,3.774,-450
,3.815,-360
,3.856,-250
,3.897,-80
,3.938,110
,3.979,260
,4.020,310
,4.061,280
,4.102,190
,4.143,70
,4.184,-50
,4.225,-250
,4.266,-430
,4.307,-530
,4.348,-520
,4.389,-440
,4.430,-360
,4.471,-240
,4.512,-80
,4.553,120
,4.594,270
,4.635,310
,4.676,270
,4.717,180
,4.758,70
,4.799,-70
,4.840,-250
,4.881,-430
,4.922,-520
,4.963,-520
,5.004,-450
,5.045,-350
,5.086,-230
,5.127,-80
,5.168,120
,5.209,270
,5.250,310
,5.291,250
,5.332,170
,5.373,70
,5.414,-80
,5.455,-260
,5.496,-450
,5.537,-530
,5.578,-500
,5.619,-440
,5.660,-340
,5.701,-210
,5.742,-40
,5.783,150
,5.824,280
,5.865,310
,5.906,250
,5.947,150
,5.989,50
,6.030,-90
,6.071,-280
,6.112,-460
,6.153,-550
,6.194,-500
,6.235,-430
,6.276,-330
,6.317,-200
,6.358,-30
,6.399,160
,6.440,280
,6.481,310
,6.522,240
,6.563,150
,6.604,40
,6.645,-110
,6.686,-310
,6.727,-470
,6.768,-540
,6.809,-490
,6.850,-410
,6.891,-320
,6.932,-180
,6.973,-10
,7.014,190
,7.055,300
,7.096,300
,7.137,240
,7.178,150
,7.219,20
,7.260,-130
,7.301,-320
,7.342,-470
,7.383,-530
,7.424,-480
,7.465,-400
,7.506,-310
,7.547,-160
,7.588,10
,7.629,200
,7.670,310
,7.711,300
,7.752,240
,7.793,140
,7.834,30
,7.875,-140
,7.916,-320
,7.957,-490
,7.998,-540
,8.039,-490
,8.080,-400
,8.121,-320
,8.162,-170
,8.203,10
,8.244,190
,8.285,310
,8.326,300
,8.368,240
,8.409,130
,8.450,10
,8.491,-150
,8.532,-330
,8.573,-480
,8.614,-530
,8.655,-490
,8.696,-400
,8.737,-310
,8.778,-160
,8.819,10
,8.860,210
,8.901,310
,8.942,300
,8.983,230
,9.024,130
,9.065,0
,9.106,-160
,9.147,-340
,9.188,-490
,9.229,-530
,9.270,-490
,9.311,-400
,9.352,-290
,9.393,-160
,9.434,30
,9.475,220
,9.516,310
,9.557,280
,9.598,220
,9.639,120
,9.680,0
,9.721,-160
,9.762,-370
,9.803,-500
,9.844,-540
,9.885,-470
,9.926,-390
,9.967,-280
,10.008,-130
,10.049,60
,10.090,240
,10.131,310
,10.172,280
,10.213,200
,10.254,110
,10.295,-10
,10.336,-180
,10.377,-390
,10.418,-500
,10.459,-520
,0.000,60
,95.234,25
,190.469,6
,285.703,5
,380.938,4
,476.172,6
,571.406,4
,666.641,5
,761.875,3
,857.109,4
,952.344,4
,1047.578,4
,1142.813,4
,1238.047,4
,1333.281,4
,1428.516,3
,1523.750,38
,1618.984,102
,1714.219,61
,1809.453,7
,1904.688,2
,1999.922,4
,2095.156,3
,2190.391,3
,2285.625,3
,2380.859,2
,2476.094,1
,2571.328,1
,2666.563,3
,2761.797,3
,2857.031,2
,2952.266,2
,3047.500,0
,3142.734,0
,3237.969,1
,3333.203,3
,3428.438,1
,3523.672,1
,3618.906,2
,3714.141,3
,3809.375,2
,3904.609,2
,3999.844,1
,4095.078,2
,4190.313,1
,4285.547,2
,4380.781,2
,4476.016,2
,4571.250,2
,4666.484,3
,4761.719,3
,4856.953,6
,4952.188,9
,5047.422,1
,5142.656,1
,5237.891,2
,5333.125,3
,5428.359,1
,5523.594,1
,5618.828,1
,5714.063,2
,5809.297,2
,5904.531,2
,5999.766,1
,6095.000,1
,6190.234,2
,6285.469,1
,6380.703,1
,6475.938,1
,6571.172,1
,6666.406,2
,6761.641,1
,6856.875,1
,6952.109,1
,7047.344,3
,7142.578,1
,7237.813,1
,7333.047,1
,7428.281,1
,7523.516,1
,7618.750,1
,7713.984,1
,7809.219,0
,7904.453,1
,7999.688,2
,8094.922,1
,8190.156,1
,8285.391,1
,8380.625,1
,8475.859,1
,8571.094,2
,8666.328,1
,8761.563,1
,8856.797,1
,8952.031,1
,9047.266,1
,9142.500,0
,9237.734,0
,9332.969,1
,9428.203,1
,9523.438,1
,9618.672,2
,9713.906,1
,9809.141,1
,9904.375,0
,9999.609,1
,10094.844,1
,10190.078,1
,10285.313,1
,10380.547,1
,10475.781,1
,10571.016,1
,10666.250,2
,10761.484,1
,10856.719,0
,10951.953,1
,11047.188,1
,11142.422,0
,11237.656,1
,11332.891,1
,11428.125,1
,11523.359,0
,11618.594,1
,11713.828,1
,11809.063,1
,11904.297,1
,11999.531,0
,12094.766,2
,
