0.000,-760
,0.041,-830
,0.082,-530
,0.123,10
,0.164,400
,0.205,510
,0.246,230
,0.287,-290
,0.328,-690
,0.369,-840
,0.410,-600
,0.451,-80
,0.492,350
,0.533,520
,0.574,300
,0.615,-200
,0.656,-660
,0.697,-850
,0.738,-640
,0.779,-160
,0.820,300
,0.861,520
,0.902,330
,0.943,-130
,0.984,-610
,1.025,-840
,1.066,-690
,1.107,-240
,1.148,250
,1.189,520
,1.231,390
,1.272,-20
,1.313,-570
,1.354,-840
,1.395,-740
,1.436,-320
,1.477,180
,1.518,500
,1.559,440
,1.600,30
,1.641,-490
,1.682,-810
,1.723,-770
,1.764,-400
,1.805,130
,1.846,480
,1.887,470
,1.928,90
,1.969,-430
,2.010,-790
,2.051,-800
,2.092,-460
,2.133,70
,2.174,450
,2.215,480
,2.256,150
,2.297,-360
,2.338,-760
,2.379,-810
,2.420,-490
,2.461,30
,2.502,430
,2.543,490
,2.584,190
,2.625,-330
,2.666,-730
,2.707,-830
,2.748,-550
,2.789,-30
,2.830,390
,2.871,510
,2.912,240
,2.953,-260
,2.994,-690
,3.035,-840
,3.076,-610
,3.117,-100
,3.158,350
,3.199,520
,3.240,300
,3.281,-200
,3.322,-640
,3.363,-840
,3.404,-680
,3.445,-210
,3.486,270
,3.527,510
,3.568,360
,3.610,-80
,3.651,-570
,3.692,-840
,3.733,-720
,3.774,-290
,3.815,220
,3.856,510
,3.897,400
,3.938,-10
,3.979,-520
,4.020,-840
,4.061,-760
,4.102,-350
,4.143,170
,4.184,490
,4.225,440
,4.266,40
,4.307,-470
,4.348,-810
,4.389,-790
,4.430,-450
,4.471,80
,4.512,460
,4.553,480
,4.594,140
,4.635,-400
,4.676,-770
,4.717,-820
,4.758,-490
,4.799,30
,4.840,410
,4.881,490
,4.922,190
,4.963,-330
,5.004,-730
,5.045,-840
,5.086,-560
,5.127,-40
,5.168,390
,5.209,510
,5.250,240
,5.291,-260
,5.332,-690
,5.373,-850
,5.414,-610
,5.455,-80
,5.496,360
,5.537,510
,5.578,280
,5.619,-230
,5.660,-670
,5.701,-840
,5.742,-640
,5.783,-150
,5.824,310
,5.865,510
,5.906,310
,5.947,-160
,5.989,-630
,6.030,-850
,6.071,-680
,6.112,-210
,6.153,270
,6.194,520
,6.235,380
,6.276,-80
,6.317,-570
,6.358,-840
,6.399,-720
,6.440,-290
,6.481,190
,6.522,510
,6.563,430
,6.604,20
,6.645,-490
,6.686,-820
,6.727,-770
,6.768,-390
,6.809,140
,6.850,480
,6.891,460
,6.932,70
,6.973,-450
,7.014,-800
,7.055,-800
,7.096,-460
,7.137,70
,7.178,460
,7.219,480
,7.260,150
,7.301,-390
,7.342,-770
,7.383,-820
,7.424,-510
,7.465,30
,7.506,430
,7.547,500
,7.588,170
,7.629,-350
,7.670,-760
,7.711,-840
,7.752,-540
,7.793,-20
,7.834,390
,7.875,510
,7.916,230
,7.957,-290
,7.998,-710
,8.039,-840
,8.080,-600
,8.121,-80
,8.162,350
,8.203,510
,8.244,280
,8.285,-210
,8.326,-660
,8.368,-850
,8.409,-650
,8.450,-160
,8.491,300
,8.532,510
,8.573,330
,8.614,-150
,8.655,-620
,8.696,-850
,8.737,-690
,8.778,-230
,8.819,250
,8.860,510
,8.901,380
,8.942,-80
,8.983,-570
,9.024,-840
,9.065,-720
,9.106,-290
,9.147,200
,9.188,510
,9.229,410
,9.270,0
,9.311,-520
,9.352,-820
,9.393,-760
,9.434,-360
,9.475,150
,9.516,480
,9.557,440
,9.598,70
,9.639,-450
,9.680,-800
,9.721,-800
,9.762,-450
,9.803,70
,9.844,460
,9.885,470
,9.926,130
,9.967,-400
,10.008,-770
,10.049,-820
,10.090,-500
,10.131,30
,10.172,430
,10.213,490
,10.254,190
,10.295,-330
,10.336,-730
,10.377,-840
,10.418,-570
,10.459,-40
,0.000,88
,95.234,38
,190.469,5
,285.703,5
,380.938,4
,476.172,4
,571.406,5
,666.641,5
,761.875,2
,857.109,4
,952.344,4
,1047.578,4
,1142.813,4
,1238.047,4
,1333.281,3
,1428.516,4
,1523.750,2
,1618.984,2
,1714.219,3
,1809.453,3
,1904.688,2
,1999.922,2
,2095.156,4
,2190.391,3
,2285.625,3
,2380.859,4
,2476.094,2
,2571.328,4
,2666.563,3
,2761.797,6
,2857.031,30
,2952.266,144
,3047.500,144
,3142.734,27
,3237.969,4
,3333.203,3
,3428.438,3
,3523.672,2
,3618.906,1
,3714.141,2
,3809.375,1
,3904.609,1
,3999.844,1
,4095.078,1
,4190.313,2
,4285.547,2
,4380.781,1
,4476.016,3
,4571.250,1
,4666.484,2
,4761.719,1
,4856.953,1
,4952.188,2
,5047.422,1
,5142.656,2
,5237.891,3
,5333.125,1
,5428.359,1
,5523.594,2
,5618.828,0
,5714.063,2
,5809.297,2
,5904.531,1
,5999.766,1
,6095.000,1
,6190.234,1
,6285.469,1
,6380.703,1
,6475.938,3
,6571.172,1
,6666.406,1
,6761.641,1
,6856.875,1
,6952.109,1
,7047.344,1
,7142.578,1
,7237.813,1
,7333.047,1
,7428.281,1
,7523.516,0
,7618.750,2
,7713.984,1
,7809.219,1
,7904.453,1
,7999.688,0
,8094.922,2
,8190.156,2
,8285.391,1
,8380.625,1
,8475.859,1
,8571.094,2
,8666.328,1
,8761.563,2
,8856.797,1
,8952.031,1
,9047.266,2
,9142.500,2
,9237.734,0
,9332.969,1
,9428.203,1
,9523.438,0
,9618.672,1
,9713.906,1
,9809.141,1
,9904.375,1
,9999.609,1
,10094.844,1
,10190.078,1
,10285.313,1
,10380.547,0
,10475.781,1
,10571.016,1
,10666.250,2
,10761.484,1
,10856.719,1
,10951.953,1
,11047.188,0
,11142.422,1
,11237.656,1
,11332.891,1
,11428.125,0
,11523.359,1
,11618.594,1
,11713.828,0
,11809.063,1
,11904.297,0
,11999.531,0
,12094.766,1
,
