0.000,250
,0.041,280
,0.082,290
,0.123,300
,0.164,300
,0.205,280
,0.246,280
,0.287,250
,0.328,220
,0.369,180
,0.410,140
,0.451,90
,0.492,30
,0.533,-30
,0.574,-80
,0.615,-160
,0.656,-230
,0.697,-280
,0.738,-320
,0.779,-360
,0.820,-390
,0.861,-400
,0.902,-420
,0.943,-450
,0.984,-440
,1.025,-440
,1.066,-420
,1.107,-400
,1.148,-390
,1.189,-360
,1.231,-320
,1.272,-260
,1.313,-200
,1.354,-150
,1.395,-90
,1.436,-20
,1.477,50
,1.518,90
,1.559,150
,1.600,190
,1.641,240
,1.682,250
,1.723,270
,1.764,290
,1.805,300
,1.846,300
,1.887,280
,1.928,270
,1.969,240
,2.010,200
,2.051,170
,2.092,130
,2.133,70
,2.174,30
,2.215,-70
,2.256,-110
,2.297,-180
,2.338,-250
,2.379,-290
,2.420,-330
,2.461,-370
,2.502,-400
,2.543,-420
,2.584,-440
,2.625,-450
,2.666,-450
,2.707,-440
,2.748,-420
,2.789,-400
,2.830,-370
,2.871,-350
,2.912,-310
,2.953,-250
,2.994,-200
,3.035,-150
,3.076,-70
,3.117,0
,3.158,70
,3.199,120
,3.240,170
,3.281,210
,3.322,250
,3.363,270
,3.404,290
,3.445,290
,3.486,300
,3.527,290
,3.568,280
,3.610,270
,3.651,240
,3.692,190
,3.733,150
,3.774,110
,3.815,60
,3.856,-10
,3.897,-70
,3.938,-140
,3.979,-200
,4.020,-260
,4.061,-320
,4.102,-360
,4.143,-390
,4.184,-410
,4.225,-420
,4.266,-450
,4.307,-450
,4.348,-440
,4.389,-440
,4.430,-420
,4.471,-400
,4.512,-360
,4.553,-320
,4.594,-290
,4.635,-250
,4.676,-180
,4.717,-120
,4.758,-40
,4.799,20
,4.840,70
,4.881,130
,4.922,190
,4.963,220
,5.004,250
,5.045,250
,5.086,280
,5.127,290
,5.168,300
,5.209,280
,5.250,280
,5.291,250
,5.332,240
,5.373,190
,5.414,150
,5.455,90
,5.496,30
,5.537,-20
,5.578,-80
,5.619,-150
,5.660,-220
,5.701,-280
,5.742,-320
,5.783,-360
,5.824,-390
,5.865,-410
,5.906,-420
,5.947,-450
,5.989,-440
,6.030,-440
,6.071,-420
,6.112,-400
,6.153,-390
,6.194,-360
,6.235,-320
,6.276,-270
,6.317,-210
,6.358,-160
,6.399,-90
,6.440,-20
,6.481,40
,6.522,90
,6.563,150
,6.604,190
,6.645,240
,6.686,250
,6.727,280
,6.768,280
,6.809,300
,6.850,290
,6.891,280
,6.932,260
,6.973,240
,7.014,200
,7.055,170
,7.096,120
,7.137,70
,7.178,10
,7.219,-20
,7.260,-120
,7.301,-190
,7.342,-250
,7.383,-290
,7.424,-340
,7.465,-370
,7.506,-400
,7.547,-410
,7.588,-440
,7.629,-440
,7.670,-440
,7.711,-440
,7.752,-420
,7.793,-400
,7.834,-370
,7.875,-330
,7.916,-290
,7.957,-250
,7.998,-190
,8.039,-130
,8.080,-70
,8.121,10
,8.162,70
,8.203,120
,8.244,170
,8.285,210
,8.326,240
,8.368,270
,8.409,280
,8.450,290
,8.491,300
,8.532,290
,8.573,280
,8.614,250
,8.655,240
,8.696,190
,8.737,150
,8.778,110
,8.819,50
,8.860,-10
,8.901,-80
,8.942,-150
,8.983,-210
,9.024,-270
,9.065,-310
,9.106,-360
,9.147,-390
,9.188,-410
,9.229,-440
,9.270,-450
,9.311,-440
,9.352,-450
,9.393,-440
,9.434,-420
,9.475,-400
,9.516,-370
,9.557,-330
,9.598,-290
,9.639,-240
,9.680,-180
,9.721,-110
,9.762,-50
,9.803,20
,9.844,70
,9.885,140
,9.926,180
,9.967,220
,10.008,240
,10.049,270
,10.090,280
,10.131,280
,10.172,280
,10.213,280
,10.254,260
,10.295,250
,10.336,220
,10.377,170
,10.418,130
,10.459,70
,0.000,44
,95.234,17
,190.469,6
,285.703,6
,380.938,4
,476.172,29
,571.406,88
,666.641,68
,761.875,8
,857.109,4
,952.344,4
,1047.578,4
,1142.813,4
,1238.047,4
,1333.281,4
,1428.516,4
,1523.750,2
,1618.984,3
,1714.219,3
,1809.453,5
,1904.688,3
,1999.922,4
,2095.156,3
,2190.391,3
,2285.625,2
,2380.859,3
,2476.094,3
,2571.328,3
,2666.563,3
,2761.797,4
,2857.031,2
,2952.266,3
,3047.500,1
,3142.734,1
,3237.969,2
,3333.203,2
,3428.438,1
,3523.672,3
,3618.906,1
,3714.141,4
,3809.375,1
,3904.609,1
,3999.844,2
,4095.078,1
,4190.313,4
,4285.547,2
,4380.781,2
,4476.016,1
,4571.250,3
,4666.484,1
,4761.719,1
,4856.953,0
,4952.188,2
,5047.422,2
,5142.656,2
,5237.891,3
,5333.125,2
,5428.359,1
,5523.594,1
,5618.828,1
,5714.063,1
,5809.297,1
,5904.531,2
,5999.766,2
,6095.000,0
,6190.234,1
,6285.469,2
,6380.703,1
,6475.938,0
,6571.172,1
,6666.406,0
,6761.641,1
,6856.875,1
,6952.109,0
,7047.344,1
,7142.578,1
,7237.813,2
,7333.047,0
,7428.281,0
,7523.516,1
,7618.750,1
,7713.984,1
,7809.219,0
,7904.453,1
,7999.688,0
,8094.922,1
,8190.156,1
,8285.391,1
,8380.625,2
,8475.859,1
,8571.094,1
,8666.328,1
,8761.563,1
,8856.797,1
,8952.031,1
,9047.266,2
,9142.500,1
,9237.734,1
,9332.969,1
,9428.203,1
,9523.438,1
,9618.672,1
,9713.906,0
,9809.141,1
,9904.375,0
,9999.609,0
,10094.844,1
,10190.078,2
,10285.313,1
,10380.547,2
,10475.781,1
,10571.016,2
,10666.250,1
,10761.484,0
,10856.719,0
,10951.953,0
,11047.188,1
,11142.422,1
,11237.656,1
,11332.891,1
,11428.125,1
,11523.359,1
,11618.594,1
,11713.828,1
,11809.063,1
,11904.297,1
,11999.531,2
,12094.766,1
,
