0.000,-610
,0.041,-690
,0.082,-740
,0.123,-760
,0.164,-740
,0.205,-680
,0.246,-600
,0.287,-470
,0.328,-300
,0.369,-80
,0.410,120
,0.451,280
,0.492,380
,0.533,460
,0.574,510
,0.615,560
,0.656,540
,0.697,480
,0.738,390
,0.779,270
,0.820,110
,0.861,-110
,0.902,-310
,0.943,-470
,0.984,-590
,1.025,-660
,1.066,-720
,1.107,-760
,1.148,-740
,1.189,-710
,1.231,-640
,1.272,-520
,1.313,-360
,1.354,-160
,1.395,40
,1.436,230
,1.477,340
,1.518,430
,1.559,490
,1.600,530
,1.641,540
,1.682,500
,1.723,430
,1.764,310
,1.805,160
,1.846,-20
,1.887,-240
,1.928,-420
,1.969,-550
,2.010,-640
,2.051,-710
,2.092,-750
,2.133,-760
,2.174,-730
,2.215,-680
,2.256,-570
,2.297,-440
,2.338,-250
,2.379,-20
,2.420,170
,2.461,300
,2.502,390
,2.543,470
,2.584,510
,2.625,540
,2.666,510
,2.707,460
,2.748,370
,2.789,240
,2.830,60
,2.871,-160
,2.912,-360
,2.953,-520
,2.994,-610
,3.035,-680
,3.076,-730
,3.117,-770
,3.158,-760
,3.199,-700
,3.240,-610
,3.281,-490
,3.322,-320
,3.363,-110
,3.404,90
,3.445,260
,3.486,370
,3.527,450
,3.568,510
,3.610,540
,3.651,540
,3.692,490
,3.733,410
,3.774,290
,3.815,120
,3.856,-80
,3.897,-290
,3.938,-470
,3.979,-570
,4.020,-660
,4.061,-720
,4.102,-770
,4.143,-770
,4.184,-720
,4.225,-640
,4.266,-550
,4.307,-400
,4.348,-200
,4.389,20
,4.430,210
,4.471,330
,4.512,420
,4.553,490
,4.594,540
,4.635,560
,4.676,510
,4.717,440
,4.758,330
,4.799,190
,4.840,0
,4.881,-210
,4.922,-400
,4.963,-530
,5.004,-620
,5.045,-700
,5.086,-750
,5.127,-770
,5.168,-740
,5.209,-680
,5.250,-580
,5.291,-450
,5.332,-280
,5.373,-60
,5.414,140
,5.455,280
,5.496,390
,5.537,470
,5.578,520
,5.619,540
,5.660,520
,5.701,470
,5.742,380
,5.783,240
,5.824,70
,5.865,-140
,5.906,-340
,5.947,-490
,5.989,-600
,6.030,-670
,6.071,-720
,6.112,-760
,6.153,-750
,6.194,-710
,6.235,-630
,6.276,-500
,6.317,-340
,6.358,-130
,6.399,70
,6.440,250
,6.481,360
,6.522,440
,6.563,510
,6.604,540
,6.645,540
,6.686,490
,6.727,410
,6.768,300
,6.809,140
,6.850,-70
,6.891,-270
,6.932,-450
,6.973,-570
,7.014,-660
,7.055,-720
,7.096,-770
,7.137,-760
,7.178,-720
,7.219,-650
,7.260,-550
,7.301,-400
,7.342,-200
,7.383,10
,7.424,200
,7.465,330
,7.506,410
,7.547,480
,7.588,520
,7.629,540
,7.670,510
,7.711,430
,7.752,320
,7.793,170
,7.834,-10
,7.875,-240
,7.916,-410
,7.957,-550
,7.998,-630
,8.039,-690
,8.080,-720
,8.121,-760
,8.162,-720
,8.203,-680
,8.244,-570
,8.285,-440
,8.326,-250
,8.368,-20
,8.409,160
,8.450,290
,8.491,390
,8.532,470
,8.573,510
,8.614,540
,8.655,520
,8.696,460
,8.737,360
,8.778,240
,8.819,60
,8.860,-170
,8.901,-360
,8.942,-510
,8.983,-610
,9.024,-680
,9.065,-730
,9.106,-760
,9.147,-740
,9.188,-690
,9.229,-610
,9.270,-490
,9.311,-320
,9.352,-100
,9.393,100
,9.434,270
,9.475,380
,9.516,450
,9.557,510
,9.598,550
,9.639,540
,9.680,480
,9.721,390
,9.762,280
,9.803,120
,9.844,-90
,9.885,-310
,9.926,-480
,9.967,-590
,10.008,-650
,10.049,-720
,10.090,-760
,10.131,-770
,10.172,-720
,10.213,-640
,10.254,-520
,10.295,-390
,10.336,-180
,10.377,30
,10.418,220
,10.459,330
,0.000,60
,95.234,27
,190.469,6
,285.703,6
,380.938,4
,476.172,5
,571.406,7
,666.641,5
,761.875,6
,857.109,29
,952.344,139
,1047.578,146
,1142.813,29
,1238.047,4
,1333.281,2
,1428.516,4
,1523.750,2
,1618.984,3
,1714.219,4
,1809.453,4
,1904.688,3
,1999.922,1
,2095.156,4
,2190.391,2
,2285.625,3
,2380.859,3
,2476.094,3
,2571.328,3
,2666.563,2
,2761.797,4
,2857.031,4
,2952.266,6
,3047.500,8
,3142.734,1
,3237.969,2
,3333.203,2
,3428.438,2
,3523.672,3
,3618.906,2
,3714.141,2
,3809.375,0
,3904.609,2
,3999.844,4
,4095.078,2
,4190.313,3
,4285.547,2
,4380.781,1
,4476.016,3
,4571.250,1
,4666.484,2
,4761.719,2
,4856.953,2
,4952.188,4
,5047.422,2
,5142.656,2
,5237.891,2
,5333.125,3
,5428.359,2
,5523.594,2
,5618.828,1
,5714.063,2
,5809.297,2
,5904.531,2
,5999.766,1
,6095.000,0
,6190.234,0
,6285.469,1
,6380.703,0
,6475.938,0
,6571.172,0
,6666.406,1
,6761.641,1
,6856.875,1
,6952.109,1
,7047.344,1
,7142.578,1
,7237.813,1
,7333.047,1
,7428.281,0
,7523.516,1
,7618.750,1
,7713.984,1
,7809.219,1
,7904.453,2
,7999.688,1
,8094.922,1
,8190.156,1
,8285.391,1
,8380.625,0
,8475.859,2
,8571.094,1
,8666.328,2
,8761.563,2
,8856.797,1
,8952.031,1
,9047.266,1
,9142.500,1
,9237.734,1
,9332.969,0
,9428.203,0
,9523.438,3
,9618.672,2
,9713.906,1
,9809.141,1
,9904.375,0
,9999.609,2
,10094.844,1
,10190.078,1
,10285.313,1
,10380.547,1
,10475.781,1
,10571.016,1
,10666.250,1
,10761.484,1
,10856.719,1
,10951.953,1
,11047.188,1
,11142.422,1
,11237.656,1
,11332.891,1
,11428.125,1
,11523.359,1
,11618.594,1
,11713.828,1
,11809.063,1
,11904.297,1
,11999.531,1
,12094.766,0
,
