0.000,200
,0.041,220
,0.082,240
,0.123,240
,0.164,240
,0.205,250
,0.246,240
,0.287,240
,0.328,210
,0.369,200
,0.410,150
,0.451,150
,0.492,110
,0.533,70
,0.574,30
,0.615,-10
,0.656,-70
,0.697,-100
,0.738,-160
,0.779,-210
,0.820,-250
,0.861,-290
,0.902,-320
,0.943,-360
,0.984,-380
,1.025,-390
,1.066,-400
,1.107,-410
,1.148,-420
,1.189,-410
,1.231,-410
,1.272,-400
,1.313,-390
,1.354,-370
,1.395,-360
,1.436,-320
,1.477,-290
,1.518,-250
,1.559,-220
,1.600,-180
,1.641,-140
,1.682,-80
,1.723,-40
,1.764,20
,1.805,70
,1.846,90
,1.887,130
,1.928,150
,1.969,190
,2.010,200
,2.051,220
,2.092,240
,2.133,240
,2.174,240
,2.215,240
,2.256,240
,2.297,230
,2.338,200
,2.379,180
,2.420,150
,2.461,120
,2.502,90
,2.543,50
,2.584,10
,2.625,-50
,2.666,-80
,2.707,-130
,2.748,-170
,2.789,-220
,2.830,-250
,2.871,-290
,2.912,-320
,2.953,-360
,2.994,-370
,3.035,-400
,3.076,-400
,3.117,-410
,3.158,-410
,3.199,-410
,3.240,-410
,3.281,-400
,3.322,-390
,3.363,-360
,3.404,-340
,3.445,-320
,3.486,-290
,3.527,-250
,3.568,-200
,3.610,-160
,3.651,-120
,3.692,-80
,3.733,-20
,3.774,30
,3.815,70
,3.856,110
,3.897,140
,3.938,170
,3.979,190
,4.020,220
,4.061,230
,4.102,240
,4.143,240
,4.184,240
,4.225,240
,4.266,240
,4.307,220
,4.348,200
,4.389,170
,4.430,140
,4.471,120
,4.512,70
,4.553,40
,4.594,0
,4.635,-60
,4.676,-90
,4.717,-130
,4.758,-180
,4.799,-230
,4.840,-260
,4.881,-310
,4.922,-340
,4.963,-360
,5.004,-390
,5.045,-400
,5.086,-410
,5.127,-420
,5.168,-410
,5.209,-400
,5.250,-400
,5.291,-400
,5.332,-370
,5.373,-360
,5.414,-330
,5.455,-310
,5.496,-280
,5.537,-240
,5.578,-190
,5.619,-160
,5.660,-110
,5.701,-60
,5.742,-10
,5.783,30
,5.824,70
,5.865,110
,5.906,150
,5.947,170
,5.989,190
,6.030,220
,6.071,230
,6.112,240
,6.153,250
,6.194,250
,6.235,240
,6.276,240
,6.317,220
,6.358,190
,6.399,170
,6.440,140
,6.481,120
,6.522,80
,6.563,40
,6.604,-10
,6.645,-50
,6.686,-100
,6.727,-150
,6.768,-200
,6.809,-240
,6.850,-280
,6.891,-310
,6.932,-340
,6.973,-360
,7.014,-390
,7.055,-400
,7.096,-400
,7.137,-410
,7.178,-410
,7.219,-420
,7.260,-400
,7.301,-390
,7.342,-370
,7.383,-360
,7.424,-330
,7.465,-310
,7.506,-260
,7.547,-230
,7.588,-180
,7.629,-150
,7.670,-100
,7.711,-50
,7.752,0
,7.793,40
,7.834,80
,7.875,120
,7.916,150
,7.957,170
,7.998,190
,8.039,220
,8.080,240
,8.121,240
,8.162,240
,8.203,240
,8.244,240
,8.285,230
,8.326,200
,8.368,190
,8.409,160
,8.450,140
,8.491,90
,8.532,60
,8.573,30
,8.614,-20
,8.655,-70
,8.696,-120
,8.737,-160
,8.778,-200
,8.819,-250
,8.860,-290
,8.901,-320
,8.942,-350
,8.983,-360
,9.024,-390
,9.065,-400
,9.106,-400
,9.147,-420
,9.188,-410
,9.229,-410
,9.270,-400
,9.311,-400
,9.352,-370
,9.393,-350
,9.434,-320
,9.475,-290
,9.516,-250
,9.557,-220
,9.598,-170
,9.639,-130
,9.680,-80
,9.721,-30
,9.762,10
,9.803,60
,9.844,90
,9.885,130
,9.926,170
,9.967,190
,10.008,220
,10.049,230
,10.090,240
,10.131,250
,10.172,250
,10.213,240
,10.254,240
,10.295,230
,10.336,210
,10.377,190
,10.418,160
,10.459,130
,0.000,48
,95.234,19
,190.469,4
,285.703,6
,380.938,30
,476.172,79
,571.406,59
,666.641,7
,761.875,3
,857.109,4
,952.344,3
,1047.578,4
,1142.813,4
,1238.047,4
,1333.281,3
,1428.516,4
,1523.750,3
,1618.984,4
,1714.219,1
,1809.453,3
,1904.688,1
,1999.922,3
,2095.156,3
,2190.391,3
,2285.625,3
,2380.859,3
,2476.094,3
,2571.328,2
,2666.563,3
,2761.797,2
,2857.031,3
,2952.266,3
,3047.500,0
,3142.734,2
,3237.969,3
,3333.203,2
,3428.438,1
,3523.672,1
,3618.906,3
,3714.141,2
,3809.375,2
,3904.609,4
,3999.844,1
,4095.078,3
,4190.313,1
,4285.547,1
,4380.781,3
,4476.016,2
,4571.250,3
,4666.484,2
,4761.719,1
,4856.953,1
,4952.188,1
,5047.422,1
,5142.656,2
,5237.891,1
,5333.125,2
,5428.359,2
,5523.594,3
,5618.828,1
,5714.063,2
,5809.297,2
,5904.531,3
,5999.766,3
,6095.000,0
,6190.234,1
,6285.469,1
,6380.703,0
,6475.938,0
,6571.172,1
,6666.406,1
,6761.641,0
,6856.875,1
,6952.109,0
,7047.344,0
,7142.578,2
,7237.813,2
,7333.047,2
,7428.281,1
,7523.516,2
,7618.750,2
,7713.984,1
,7809.219,2
,7904.453,1
,7999.688,1
,8094.922,1
,8190.156,1
,8285.391,1
,8380.625,1
,8475.859,1
,8571.094,2
,8666.328,1
,8761.563,1
,8856.797,1
,8952.031,1
,9047.266,2
,9142.500,0
,9237.734,1
,9332.969,2
,9428.203,1
,9523.438,0
,9618.672,1
,9713.906,1
,9809.141,1
,9904.375,1
,9999.609,1
,10094.844,0
,10190.078,1
,10285.313,1
,10380.547,0
,10475.781,1
,10571.016,2
,10666.250,2
,10761.484,1
,10856.719,1
,10951.953,0
,11047.188,1
,11142.422,1
,11237.656,1
,11332.891,1
,11428.125,1
,11523.359,1
,11618.594,1
,11713.828,1
,11809.063,1
,11904.297,1
,11999.531,1
,12094.766,1
,
